종류,학원지정번호,학원명,도로명주소,도로명 상세 주소,분야명,교습계열명,교습과정목록명,,정원합계,일시수용능력합계,,인당수강료,,,,,,,,
학원,3000030596,이루다스피치온라인강의학원,서울특별시 서초구 서초중앙로 48,", 2층 일부 (서초동)",기타(대),기타(중),"화술,",화술,200,100,,Y,N,6643,개원,20171215,,99991231,20171215,20231018
학원,3000030615,엔터스카이학원,서울특별시 서초구 신반포로 31,", 307호 (반포동,구반포상가 아이동)",입시.검정 및 보습,보통교과,,보습?논술,40,74,,Y,N,6502,개원,20171220,,99991231,20171220,20231018
학원,3000030617,생각하는황소서초학원,서울특별시 서초구 고무래로10길 26,", 3층일부 (반포동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,126,94,,Y,N,6593,개원,20171214,,99991231,20171214,20231126
학원,3000030627,르네드뮤제학원,서울특별시 서초구 사평대로45길 10-25,", 404호 (반포동, 베리타스타운)",예능(대),예능(중),"미술,",미술,90,81,,Y,N,6544,개원,20171218,,99991231,20171218,20231018
교습소,3000030648,201수학교습소,서울특별시 서초구 방배로42길 3,", 202호 (방배동)",입시.검정 및 보습,보통교과,초등수학,보습,64,4,"초등수학:140000, 초등수학:200000, 중등수학:240000, 초등수학:70000, 초등수학:100000, 초등수학:190000, 수학(초등1~6):70000, 수학(초등1~6):100000, 수학(초등1~6):140000, 수학(초등1~6):160000, 수학(초등1~6):170000, 수학(초등1~6):190000, 수학(초등1~6):200000, 수학(중등):240000, 수학(중등):228000, 수학(초등):60000",Y,N,6574,개원,20171222,,99991231,20171222,20231018
학원,3000030651,서초채움학원,서울특별시 서초구 태봉로 68,", 201호,202호 (우면동)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,127,78,,Y,N,6764,개원,20171222,,99991231,20171222,20231018
학원,3000030688,솔데스크강남학원,서울특별시 강남구 봉은사로 119,", 4층전체,5층일부 (논현동, 성옥빌딩)",직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",334,167,,Y,N,6120,개원,20171220,,99991231,20171220,20240128
학원,3000030721,3옥타브장인보컬학원,서울특별시 서초구 서초대로78길 36,", 5층 501호(서초동)",기예(대),기예(중),"실용음악(성악),",실용음악(성악),260,52,,Y,N,6621,개원,20171229,,99991231,20171229,20231217
학원,3000030809,서일영수전문학원,서울특별시 서초구 바우뫼로7길 3,", 7층 전체 (우면동, 중평빌딩)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,144,119,,Y,N,6762,개원,20180111,,99991231,20180111,20231018
학원,3000030835,정인영어수학학원,서울특별시 서초구 고무래로 90-7,", 3층 1호 (서초동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,80,74,,Y,N,6602,개원,20180112,,99991231,20180112,20240225
학원,3000030836,서리풀(SEORIPUL)학원,서울특별시 서초구 동산로13길 35,", 7층 일부 (양재동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,66,77,,Y,N,6780,개원,20180111,,99991231,20180111,20240225
학원,3000030852,서초라이즈어학원,서울특별시 서초구 고무래로10길 26,", 2층 (반포동)",국제화,외국어,실용외국어(유아/초?중?고),실용외국어(유아/초?중?고),228,337,,Y,N,6593,개원,20180112,,99991231,20180112,20231126
교습소,3000030855,박지현국어전문국어교습소,서울특별시 서초구 효령로 229,", 3층 310호 (서초동)",입시.검정 및 보습,보통교과,국어1,보습,15,5,"국어1:168000, 국어2:235200, 국어3:302400",Y,N,6671,개원,20180112,,99991231,20180112,20231018
교습소,3000030867,뮤직풀(MUSICPOOL)음악교습소,서울특별시 서초구 헌릉로8길 60,", 상가동2층 204호전체 (내곡동, 서초더샵포레)",예능(대),예능(중),피아노 초급,음악,15,7,"피아노 초급:130000, 피아노 중급:140000, 피아노 고급:150000, 첼로 중급:200000, 바이올린 중급:200000",Y,N,6800,개원,20180117,,99991231,20180117,20231018
학원,3000030869,투디제이(2DJ)댄스학원,서울특별시 서초구 방배로37길 11,", 2층 (방배동)",기타(대),기타(중),"기타(소),",기타(소),160,83,,Y,N,6561,개원,20180118,,99991231,20180118,20231018
학원,3000030894,비엠지(BMG)학원,서울특별시 서초구 신반포로 219,", 205호 (잠원동)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,85,77,,Y,N,6512,개원,20180123,,99991231,20180123,20231018
교습소,3000030918,오랜지미술교습소,"서울특별시 서초구 바우뫼로7길 16, 202호","(우면동, 대화프라자)",예능(대),예능(중),미술A,미술,48,6,,Y,N,6762,개원,20180125,,99991231,20180125,20231018
학원,3000030955,행꿈사아카데미학원,서울특별시 서초구 서초중앙로18길 43,", 2층 전체?3층 일부 (서초동)",직업기술,경영?사무관리,경매,경매,690,115,,Y,N,6634,개원,20180129,,99991231,20180129,20231231
학원,3000030985,지앤와이(G&Y)미술학원,서울특별시 서초구 강남대로 188,", , 5층 (양재동, 화승빌딩)",예능(대),예능(중),"미술,",미술,150,107,,Y,N,6744,개원,20180130,,99991231,20180130,20231018
학원,3000031015,오픈유어뮤직학원,서울특별시 서초구 바우뫼로 14,", , 3층 (우면동)",기예(대),기예(중),"실용음악(성악),",실용음악(성악),76,55,,Y,N,6763,개원,20180205,,99991231,20180205,20231018
학원,3000031021,한수연과학학원,서울특별시 서초구 방배로37길 7,", 2층 (방배동)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,14,78,,Y,N,6561,개원,20180201,,99991231,20180201,20231018
교습소,3000031037,102수학교습소,서울특별시 서초구 방배로43길 21,", 1층 107호 일부 (방배동, 삼호아파트)",입시.검정 및 보습,보통교과,초등수학,보습,52,4,"초등수학:200000, 중등수학:240000, 초등수학:140000, 초등수학:70000, 초등수학:190000, 초등수학:70000, 초등수학:100000, 초등수학:140000, 초등수학:160000, 초등수학:170000, 초등수학:190000, 초등수학:200000, 중등수학:240000",Y,N,6556,개원,20180207,,99991231,20180207,20231018
학원,3000031070,플랫나인댄스학원,서울특별시 서초구 효령로34길 76,", 4층 402호 (방배동)",기예(대),기예(중),,댄스,41,49,,Y,N,6705,개원,20180214,,99991231,20180214,20231018
교습소,3000031075,예술해미술교습소,서울특별시 서초구 방배천로18길 46,", 1층 일부 (방배동)",예능(대),예능(중),주1회반,미술,21,9,,Y,N,6677,개원,20180208,,99991231,20180208,20231018
학원,3000031081,코어영어학원,서울특별시 서초구 청두곶길 55,", 2층 (방배동)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,46,72,,Y,N,6677,개원,20180219,,99991231,20180219,20231018
학원,3000031088,코리아요리아카데미학원,서울특별시 서초구 서초대로78길 34,", 4층 (서초동)",직업기술,산업응용기술,"식음료품(바리스타,소믈리에)","식음료품(바리스타,소믈리에)",1196,110,,Y,N,6621,개원,20180219,,99991231,20180219,20240128
학원,3000031148,공터영어서초힐스센터학원,서울특별시 서초구 중앙로 582,", 6층 602호,603호 (우면동)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,188,78,,Y,N,6767,개원,20180214,,99991231,20180214,20231018
교습소,3000031184,해법킹스턴영어교습소,서울특별시 서초구 바우뫼로7길 16,", 702호 일부 (우면동, 대화프라자)",입시.검정 및 보습,보통교과,영어초등1,보습,45,5,"영어초등1:200000, 영어초등2:270000, 영어초등3:310000, 영어중등1:300000, 영어중등2:400000",Y,N,6762,개원,20180228,,99991231,20180228,20231018
학원,3000031186,그레이스타인원격학원,서울특별시 강남구 개포로 652,", 지하층101호 (일원동, 빌딩스타3)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,10,10,,Y,N,6339,개원,20180228,,99991231,20180228,20231018
학원,3000031189,맘스에듀케어서초우솔캠퍼스학원,서울특별시 서초구 양재대로2길 116-19,", 2층 203호 (우면동)",입시.검정 및 보습,보통교과,,보습?논술,50,73,,N,N,6767,개원,20180304,,99991231,20180304,20231018
교습소,3000031190,도곡해법수학교습소,서울특별시 강남구 남부순환로365길 22,", 5층502호 (도곡동)",입시.검정 및 보습,보통교과,초등수학1,보습,17,3,"초등수학1:350000, 초등수학2:450000, 중등수학:500000, 고등수학:500000, 초등수학1-6학년:260000",Y,N,6270,개원,20180228,,99991231,20180304,20231018
학원,3000031250,이비에스뷰티아카데미학원,서울특별시 서초구 동작대로 130,", 3층 (방배동)",직업기술,산업응용기술,,이?미용,268,73,,Y,N,6567,개원,20180308,,99991231,20180308,20231018
학원,3000031300,대한논리독서논술학원,서울특별시 서초구 고무래로10길 27,", 302호 (반포동)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,20,69,,Y,N,6593,개원,20180313,,99991231,20180313,20231018
학원,3000031399,세영학원,서울특별시 서초구 신반포로 177,", 3동, 5층 5호일부,6호일부,30호일부,31호,32호 (잠원동, 반포쇼핑타운)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,10,73,,Y,N,6512,개원,20160412,,99991231,20160412,20231018
학원,3000031456,더큰생각수학학원,서울특별시 서초구 고무래로 6-3,", 601호 (반포동, 삼공빌딩)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,36,90,,Y,N,6593,개원,20180321,,99991231,20180321,20231018
교습소,3000031490,두드림박스(dodream box)음악교습소,서울특별시 서초구 신반포로23길 41,", 4층 410-2호 (잠원동, 신반포2지구아파트)",예능(대),예능(중),,음악,2,3,"드럼:90500, 드럼:80000",Y,N,6509,개원,20180322,,99991231,20180322,20231018
학원,3000031496,엔닷어학원,서울특별시 서초구 고무래로 6-10,", 4층 일부 (반포동)",국제화,외국어,"실용외국어(유아/초?중?고),",실용외국어(유아/초?중?고),16,156,,Y,N,6593,개원,20180402,,99991231,20180402,20231018
학원,3000031508,맥스(MACS)입시전략학원,서울특별시 서초구 서초대로53길 25,", 3층 전체 (서초동, 벧엘빌딩)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,80,79,,Y,N,6604,개원,20180329,,99991231,20180329,20231018
학원,3000031520,권쌤쇼호스트학원,서울특별시 서초구 방배로23길 19,", 2층 (방배동)",기예(대),기예(중),,화술,24,46,,Y,N,6672,개원,20180329,,99991231,20180329,20231018
교습소,3000031548,아트스튜디오(ART STUDIO)우주미술교습소,서울특별시 서초구 방배로 269,", 2층 204호 (방배동, 삼호상가)",예능(대),예능(중),미술초급1　,미술,82,6,"미술초급1　:110000, 미술초급2:160000, 미술중급A-2:190000, 미술중급B-1:130000, 미술중급B-2:210000, 미술초급1(형제할인)　:100000, 미술초급2(형제할인):150000, 미술중급A-1(형제할인):110000, 미술중급A-2(형제할인):180000, 미술중급B-1(형제할인):120000, 미술중급B-2(형제할인):200000, 원데이클래스특강:25000, 원데이클래스특강:20000, 심화반:160000",Y,N,6553,개원,20180307,,99991231,20180307,20231018
교습소,3000031549,지니프라임영어교습소,서울특별시 서초구 사임당로 151,", 5층 1호 일부 (서초동, 대한무지개종합상가)",입시.검정 및 보습,보통교과,영어,보습,65,5,"영어:260000, 영어:200000, 영어:400000, 영어:300000, 영어3-1:290520, 영어3-2:387360, 영어pre:193680, 영어(초등):230000, 영어(초등):180000, 영어(초등 저):210000, 영어(중등):280000, 영어(초등):120000, 영어(중등):280000",Y,N,6624,개원,20180307,,99991231,20180307,20231018
교습소,3000031556,라온피아노음악교습소,서울특별시 서초구 동광로 4,", 2층 (방배동)",예능(대),예능(중),,음악,90,9,"피아노초급A:130000, 피아노초급B:150000, 피아노초급C:160000, 피아노중급A:140000, 피아노중급B:160000, 피아노중급C:170000, 피아노입시:250000, 우쿨렐레(중급):30000, 드럼(중급):30000, 동요(중급):50000, 바이올린(중급):120000, 플룻(중급):120000",Y,N,6566,개원,20180410,,99991231,20180410,20231018
학원,3000031581,이투스ECI원격학원,서울특별시 서초구 남부순환로 2547,", 3층일부 A호 (서초동)",종합(대),,"보습?논술,",,3,1,,Y,N,6733,개원,20180410,,99991231,20180410,20231018
학원,3000031634,뮤엠영어이수학원,서울특별시 서초구 청두곶3길 15,", 1층 (방배동, 방배힐)",입시.검정 및 보습,보통교과,"보습,",보습,120,73,,Y,N,6692,개원,20180417,,99991231,20180417,20231018
교습소,3000031660,연기해봄연기교습소,서울특별시 서초구 방배로42길 29,", 2층 (방배동)",기타(대),기타(중),유치 연기/뮤지컬,기타(소),30,6,"유치 연기/뮤지컬:169000, 초등 연기/뮤지컬:180000, 초등 대본:159000, 중등 연기/뮤지컬:201000, 중등 대본:174000",Y,N,6584,개원,20180424,,99991231,20180424,20240225
학원,3000031687,더매쓰Junior수학전문학원,서울특별시 서초구 양재대로2길 116-6,", 5층 501호 (우면동)",입시.검정 및 보습,보통교과,"보습,",보습,52,74,,Y,N,6767,개원,20180420,,99991231,20180420,20231018
교습소,3000031727,스튜디오6120미술교습소,서울특별시 서초구 방배로 28,", 205-1호 (방배동, 덕산빌딩)",예능(대),예능(중),,미술,12,9,,Y,N,6715,개원,20180502,,99991231,20180502,20231018
교습소,3000031732,라라랜드미술교습소,서울특별시 서초구 방배로42길 23-3,", 1층 (방배동)",예능(대),예능(중),,미술,7,7,,Y,N,6584,개원,20180505,,99991231,20180505,20231018
학원,3000031733,리드윈학원,서울특별시 서초구 서초대로78길 36,", 8층 전체 (서초동, 강남지웰타워)",입시.검정 및 보습,보통교과,보습,보습,100,152,,Y,N,6621,개원,20180430,,99991231,20180430,20240331
학원,3000031734,사당건축토목학원,서울특별시 서초구 방배천로8길 5,", 4층 (방배동, 대왕빌딩)",직업기술,산업기반기술,건축,건축,246,60,,Y,N,6677,개원,20180424,,99991231,20180424,20231113
학원,3000031750,뉴턴지니어스센터학원,서울특별시 서초구 사임당로 50,", 3층2호 (서초동)",입시.검정 및 보습,보통교과,보습,보습,135,82,,Y,N,6640,개원,20180510,,99991231,20180510,20240225
학원,3000031770,어나덜미독서실,서울특별시 서초구 방배로 184,", 4층 일부 (방배동, 대풍빌딩)",독서실,독서,"독서실(일반인),",독서실(일반인),472,118,,Y,N,6586,개원,20180514,,99991231,20180514,20231018
